opt_type,entry_date,exp_date,S0,S_exit,K_short,K_long,width,width_pct,contracts,gross_credit,net_credit,cost_short,cost_long,total_cost,max_loss,payoff,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,hit_full_max_loss,expired_worthless_short,group,width_name
call,2003-01-16,2003-02-21,59.94789505004883,55.49185180664063,66.79700499065582,67.9959628916568,1.1989579010009805,0.02,22.802436640677406,8.440042041068851,7.5717591192780205,0.5396419864087759,0.32864093538205463,0.8682829217908306,112.32403098082004,0.0,7.5717591192780205,172.6545575758084,1.0,0.06740996608794196,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-02-24,2003-04-02,54.59283447265625,57.63865280151367,48.383575889477164,47.29171920002404,1.0918566894531239,0.02,25.80731885891012,10.73324584155837,9.627908370736819,0.6868343084302564,0.4185031623912955,1.105337470821552,99.55776057457557,0.0,9.627908370736819,248.4705012679749,1.0,0.09670675912326149,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-02-24,2003-04-02,54.59283447265625,57.63865280151367,62.81132865497845,63.90318534443158,1.0918566894531239,0.02,25.064216302523345,7.744830814604864,6.6762251623669195,0.6311132113015344,0.43749244093641004,1.0686056522379443,102.50944378294547,0.0,6.6762251623669195,167.3343515539135,1.0,0.06512790349836671,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-04-03,2003-05-09,57.36392974853516,61.308101654052734,51.63707169426995,50.48979309929925,1.1472785949707003,0.02,24.559014307304416,10.751115469277517,9.771083266971377,0.6244050445190386,0.3556271577871001,0.9800322023061386,104.95677623009865,0.0,9.771083266971377,239.96817375141282,1.0,0.09309625941206554,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-04-03,2003-05-09,57.36392974853516,61.308101654052734,64.80075721789332,65.94803581286402,1.1472785949707003,0.02,23.965733532667425,8.129778348378514,7.172838676614216,0.5800920652368813,0.3768476065274168,0.9569396717642981,107.55502082045581,0.0,7.172838676614216,171.90234039654715,1.0,0.06668994735808761,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-05-12,2003-06-18,62.06031036376953,66.43618774414062,57.682416430736005,56.441210223460615,1.2412062072753898,0.02,22.569069406164367,10.226164575603747,9.54467907793724,0.46856980602830167,0.21291569163820606,0.6814854976665077,114.57594164960175,0.0,9.54467907793724,215.41452456953047,1.0,0.08330439131041098,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-05-12,2003-06-18,62.06031036376953,66.43618774414062,67.64319254818473,68.88439875546013,1.2412062072753969,0.02,22.233863806196645,8.494899808728373,7.817291629795998,0.44499033707529334,0.2326178418570829,0.6776081789323762,116.30332909774368,0.0,7.817291629795998,173.80859743020523,1.0,0.06721468500034239,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-06-19,2003-07-25,65.4223403930664,65.7965087890625,60.79728220468628,59.48883539682495,1.3084468078613298,0.02,21.47418692262606,10.783343895157715,10.064469123091444,0.49422918472260824,0.2246455873436637,0.7188747720662719,120.78021166304154,0.0,10.064469123091444,216.12629122626404,1.0,0.08332879189821081,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-06-19,2003-07-25,65.4223403930664,65.7965087890625,71.30210950032449,72.61055630818582,1.3084468078613298,0.02,21.154966087013797,8.956711971663545,8.241939134911975,0.4693453180215801,0.24542751872998897,0.7147728367515691,122.60274165122101,0.0,8.241939134911975,174.35794289029468,1.0,0.06722475389953805,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-07-28,2003-09-03,65.55361938476562,67.85124206542969,61.20473566404455,59.89366327634924,1.3110723876953116,0.02,21.459488393631243,10.546322878203895,9.880372649978693,0.46480415009015064,0.20114607813505186,0.6659502282252026,121.22686611955247,0.0,9.880372649978693,212.02774220696932,1.0,0.0815031598708061,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-07-28,2003-09-03,65.55361938476562,67.85124206542969,71.0975332800639,72.40860566775922,1.3110723876953188,0.02,21.1684160872417,8.8770804376602,8.21346552890001,0.44277095985084947,0.2208439489093425,0.6636149087601919,122.89377324063186,0.0,8.21346552890001,173.8660558339721,1.0,0.06683386238632004,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-09-04,2003-10-10,67.88404846191406,68.9090347290039,63.34920547651762,61.99152450727934,1.357680969238281,0.02,20.787387641347188,10.944598777729198,10.250429794754048,0.48389197620919144,0.210277006765959,0.6941689829751505,125.51766712907404,0.0,10.250429794754048,213.0796576339673,1.0,0.08166523509565539,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-09-04,2003-10-10,67.88404846191406,68.9090347290039,73.6459531392945,75.0036341085328,1.357680969238288,0.02,20.503213204459858,9.202371442810309,8.510755529061752,0.4608375999094083,0.23077831383914865,0.6916159137485569,127.25734139476705,0.0,8.510755529061752,174.49783514338867,1.0,0.06687830686844541,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-10-13,2003-11-19,69.1264877319336,69.00789642333984,64.74469280724729,63.362163052608615,1.382529754638675,0.02,20.445778047925018,10.921977690110385,10.259022571926801,0.4680022802181716,0.19495283796541196,0.6629551181835835,127.99395289194071,0.0,10.259022571926801,209.75369849426824,1.0,0.08015240048557616,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-10-13,2003-11-19,69.1264877319336,69.00789642333984,74.71416770816569,76.09669746280436,1.382529754638668,0.02,20.186767986507963,9.278361195744411,8.616772479107352,0.44677387326533535,0.21481484337172452,0.6615887166370599,129.63620298475945,0.0,8.616772479107352,173.94478682826715,1.0,0.06646887428599227,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-11-20,2003-12-26,68.3884506225586,72.63116455078125,63.63166275598921,62.26389374353804,1.3677690124511699,0.02,20.778856760509864,11.201440425894926,10.46533597172323,0.5080702324095354,0.2280342217621606,0.736104454171696,126.31156527339375,0.0,10.46533597172323,217.4577171070483,1.0,0.08285334719011392,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-11-20,2003-12-26,68.3884506225586,72.63116455078125,74.43424848471012,75.8020174971613,1.367769012451177,0.02,20.477271780934405,9.3373959112935,8.60504563419037,0.4828925874427348,0.2494576896603956,0.7323502771031304,128.1718556109273,0.0,8.60504563419037,176.20785813865928,1.0,0.06713677970233542,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2003-12-29,2004-02-04,73.59783172607422,74.71672058105469,69.05653245988606,67.58457582536457,1.47195663452149,0.02,19.30331386965862,11.50323073347792,10.820984405234189,0.4849135482903416,0.19733277995339082,0.6822463282437324,136.37467904691482,0.0,10.820984405234189,208.88085835291673,1.0,0.07934746010666406,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2003-12-29,2004-02-04,73.59783172607422,74.71672058105469,79.39136649406801,80.8633231285895,1.47195663452149,0.02,19.068558839325956,9.823438922754812,9.142061410265066,0.4634817427793092,0.21789576971043695,0.6813775124897461,138.05360204188395,0.0,9.142061410265066,174.32593591437063,1.0,0.06622110017449212,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2004-02-05,2004-03-12,74.93519592285156,74.53794860839844,70.1987239501294,68.70002003167238,1.498703918457025,0.02,19.02586317834643,11.818560519445809,11.104158500416846,0.5049330160075555,0.20946900302140775,0.7144020190289633,138.76623334528566,0.0,11.104158500416846,211.2662003396034,1.0,0.08002060899633182,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2004-02-05,2004-03-12,74.93519592285156,74.53794860839844,80.95451274428407,82.4532166627411,1.498703918457025,0.02,18.78652422472182,10.049319198073636,9.3362867701271,0.4821327039491896,0.23089972399734787,0.7130324279465374,140.5341050755754,0.0,9.3362867701271,175.39637757594258,1.0,0.06643431332989454,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2004-03-15,2004-04-21,73.6242904663086,74.85909271240234,68.00513327429908,66.53264746497291,1.472485809326173,0.02,19.521330228682242,12.501739204270157,11.608202436804568,0.6030401237861721,0.2904966436794165,0.8935367674655886,135.64037849581274,0.0,11.608202436804568,226.60755313025587,1.0,0.08558072872940942,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2004-03-15,2004-04-21,73.6242904663086,74.85909271240234,80.80315691280099,82.27564272212716,1.472485809326173,0.02,19.196314849875023,10.19724479049815,9.31165701425131,0.570259448004648,0.3153283282421926,0.8855877762468406,137.93692391836598,0.0,9.31165701425131,178.74949981961532,1.0,0.06750663092764159,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2004-04-22,2004-05-28,75.90887451171875,74.98529815673828,71.96808319196482,70.44990570173044,1.518177490234379,0.02,18.78936616903377,11.026640534136778,10.461849195562579,0.4202286759638102,0.14456266261038964,0.5647913385741998,141.3558998278753,0.0,10.461849195562579,196.57151534063667,1.0,0.07401070070864851,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
call,2004-04-22,2004-05-28,75.90887451171875,74.98529815673828,80.94957776328823,82.46775525352261,1.518177490234379,0.02,18.615581447146894,9.70853998277934,9.142229080101687,0.4045122011235691,0.16179870155408338,0.5663109026776525,142.6755199433362,0.0,9.142229080101687,170.18791004910778,1.0,0.06407706860807331,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
put,2004-06-01,2004-07-08,74.88565826416016,74.3121337890625,70.48233002619796,68.98461686091476,1.4977131652832014,0.02,19.1677697445337,11.476599404193744,10.823333219696933,0.470090584800828,0.18317559969598246,0.6532661844968104,138.9479833086232,0.0,10.823333219696933,207.4591590235134,1.0,0.07789485649213614,True,0.0,False,True,"UNFILTERED (control, no IV condition)",2pct
